Vertices;Comparacoes;Tempo(seg);;;;;;;;;
4295;36885460;0.00;;;;;;;;;
4296;36902640;0.00;;;;;;;;;
4297;36919824;0.00;;;;;;;;;
4298;36937012;0.00;;;;;;;;;
4299;36954204;0.00;;;;;;;;;
4300;36971400;0.00;;;;;;;;;
4301;36988600;0.00;;;;;;;;;
4302;37005804;0.00;;;;;;;;;
4303;37023012;0.00;;;;;;;;;
4304;37040224;0.00;;;;;;;;;
4305;37057440;0.00;;;;;;;;;
4306;37074660;0.00;;;;;;;;;
4307;37091884;1.00;;;;;;;;;
4308;37109112;0.00;;;;;;;;;
4309;37126344;0.00;;;;;;;;;
4310;37143580;0.00;;;;;;;;;
4311;37160820;0.00;;;;;;;;;
4312;37178064;0.00;;;;;;;;;
4313;37195312;0.00;;;;;;;;;
4314;37212564;0.00;;;;;;;;;
4315;37229820;0.00;;;;;;;;;
4316;37247080;0.00;;;;;;;;;
4317;37264344;0.00;;;;;;;;;
4318;37281612;0.00;;;;;;;;;
4319;37298884;0.00;;;;;;;;;
4320;37316160;1.00;;;;;;;;;
4321;37333440;0.00;;;;;;;;;
4322;37350724;0.00;;;;;;;;;
4323;37368012;0.00;;;;;;;;;
4324;37385304;0.00;;;;;;;;;
4325;37402600;0.00;;;;;;;;;
4326;37419900;0.00;;;;;;;;;
4327;37437204;0.00;;;;;;;;;
4328;37454512;0.00;;;;;;;;;
4329;37471824;0.00;;;;;;;;;
4330;37489140;0.00;;;;;;;;;
4331;37506460;0.00;;;;;;;;;
4332;37523784;0.00;;;;;;;;;
4333;37541112;1.00;;;;;;;;;
4334;37558444;0.00;;;;;;;;;
4335;37575780;0.00;;;;;;;;;
4336;37593120;0.00;;;;;;;;;
4337;37610464;0.00;;;;;;;;;
4338;37627812;0.00;;;;;;;;;
4339;37645164;0.00;;;;;;;;;
4340;37662520;0.00;;;;;;;;;
4341;37679880;0.00;;;;;;;;;
4342;37697244;0.00;;;;;;;;;
4343;37714612;0.00;;;;;;;;;
4344;37731984;0.00;;;;;;;;;
4345;37749360;0.00;;;;;;;;;
4346;37766740;0.00;;;;;;;;;
4347;37784124;0.00;;;;;;;;;
4348;37801512;0.00;;;;;;;;;
4349;37818904;1.00;;;;;;;;;
4350;37836300;0.00;;;;;;;;;
4351;37853700;0.00;;;;;;;;;
4352;37871104;0.00;;;;;;;;;
4353;37888512;0.00;;;;;;;;;
4354;37905924;0.00;;;;;;;;;
4355;37923340;0.00;;;;;;;;;
4356;37940760;0.00;;;;;;;;;
4357;37958184;0.00;;;;;;;;;
4358;37975612;0.00;;;;;;;;;
4359;37993044;0.00;;;;;;;;;
4360;38010480;0.00;;;;;;;;;
4361;38027920;0.00;;;;;;;;;
4362;38045364;0.00;;;;;;;;;
4363;38062812;0.00;;;;;;;;;
4364;38080264;0.00;;;;;;;;;
4365;38097720;1.00;;;;;;;;;
4366;38115180;0.00;;;;;;;;;
4367;38132644;0.00;;;;;;;;;
4368;38150112;1.00;;;;;;;;;
4369;38167584;0.00;;;;;;;;;
4370;38185060;0.00;;;;;;;;;
4371;38202540;0.00;;;;;;;;;
4372;38220024;0.00;;;;;;;;;
4373;38237512;0.00;;;;;;;;;
4374;38255004;0.00;;;;;;;;;
4375;38272500;0.00;;;;;;;;;
4376;38290000;0.00;;;;;;;;;
4377;38307504;0.00;;;;;;;;;
4378;38325012;0.00;;;;;;;;;
4379;38342524;0.00;;;;;;;;;
4380;38360040;0.00;;;;;;;;;
4381;38377560;0.00;;;;;;;;;
4382;38395084;0.00;;;;;;;;;
4383;38412612;0.00;;;;;;;;;
4384;38430144;1.00;;;;;;;;;
4385;38447680;0.00;;;;;;;;;
4386;38465220;0.00;;;;;;;;;
4387;38482764;0.00;;;;;;;;;
4388;38500312;0.00;;;;;;;;;
4389;38517864;0.00;;;;;;;;;
4390;38535420;0.00;;;;;;;;;
4391;38552980;0.00;;;;;;;;;
4392;38570544;0.00;;;;;;;;;
4393;38588112;0.00;;;;;;;;;
4394;38605684;0.00;;;;;;;;;
4395;38623260;0.00;;;;;;;;;
4396;38640840;0.00;;;;;;;;;
4397;38658424;0.00;;;;;;;;;
4398;38676012;0.00;;;;;;;;;
4399;38693604;0.00;;;;;;;;;
4400;38711200;0.00;;;;;;;;;
4401;38728800;0.00;;;;;;;;;
4402;38746404;0.00;;;;;;;;;
4403;38764012;1.00;;;;;;;;;
4404;38781624;0.00;;;;;;;;;
4405;38799240;0.00;;;;;;;;;
4406;38816860;0.00;;;;;;;;;
4407;38834484;0.00;;;;;;;;;
4408;38852112;0.00;;;;;;;;;
4409;38869744;0.00;;;;;;;;;
4410;38887380;0.00;;;;;;;;;
4411;38905020;0.00;;;;;;;;;
4412;38922664;0.00;;;;;;;;;
4413;38940312;0.00;;;;;;;;;
4414;38957964;0.00;;;;;;;;;
4415;38975620;0.00;;;;;;;;;
4416;38993280;0.00;;;;;;;;;
4417;39010944;0.00;;;;;;;;;
4418;39028612;0.00;;;;;;;;;
4419;39046284;0.00;;;;;;;;;
4420;39063960;0.00;;;;;;;;;
4421;39081640;0.00;;;;;;;;;
4422;39099324;0.00;;;;;;;;;
4423;39117012;0.00;;;;;;;;;
4424;39134704;0.00;;;;;;;;;
4425;39152400;0.00;;;;;;;;;
4426;39170100;0.00;;;;;;;;;
4427;39187804;0.00;;;;;;;;;
4428;39205512;0.00;;;;;;;;;
4429;39223224;0.00;;;;;;;;;
4430;39240940;0.00;;;;;;;;;
4431;39258660;0.00;;;;;;;;;
4432;39276384;0.00;;;;;;;;;
4433;39294112;0.00;;;;;;;;;
4434;39311844;1.00;;;;;;;;;
4435;39329580;0.00;;;;;;;;;
4436;39347320;0.00;;;;;;;;;
4437;39365064;1.00;;;;;;;;;
4438;39382812;0.00;;;;;;;;;
4439;39400564;0.00;;;;;;;;;
4440;39418320;0.00;;;;;;;;;
4441;39436080;0.00;;;;;;;;;
4442;39453844;0.00;;;;;;;;;
4443;39471612;0.00;;;;;;;;;
4444;39489384;0.00;;;;;;;;;
4445;39507160;0.00;;;;;;;;;
4446;39524940;0.00;;;;;;;;;
4447;39542724;0.00;;;;;;;;;
4448;39560512;0.00;;;;;;;;;
4449;39578304;0.00;;;;;;;;;
4450;39596100;0.00;;;;;;;;;
4451;39613900;0.00;;;;;;;;;
4452;39631704;0.00;;;;;;;;;
4453;39649512;0.00;;;;;;;;;
4454;39667324;0.00;;;;;;;;;
4455;39685140;0.00;;;;;;;;;
4456;39702960;0.00;;;;;;;;;
4457;39720784;0.00;;;;;;;;;
4458;39738612;0.00;;;;;;;;;
4459;39756444;0.00;;;;;;;;;
4460;39774280;0.00;;;;;;;;;
4461;39792120;0.00;;;;;;;;;
4462;39809964;0.00;;;;;;;;;
4463;39827812;0.00;;;;;;;;;
4464;39845664;0.00;;;;;;;;;
4465;39863520;0.00;;;;;;;;;
4466;39881380;0.00;;;;;;;;;
4467;39899244;0.00;;;;;;;;;
4468;39917112;0.00;;;;;;;;;
4469;39934984;0.00;;;;;;;;;
4470;39952860;0.00;;;;;;;;;
4471;39970740;0.00;;;;;;;;;
4472;39988624;0.00;;;;;;;;;
4473;40006512;0.00;;;;;;;;;
4474;40024404;0.00;;;;;;;;;
4475;40042300;0.00;;;;;;;;;
4476;40060200;0.00;;;;;;;;;
4477;40078104;0.00;;;;;;;;;
4478;40096012;0.00;;;;;;;;;
4479;40113924;0.00;;;;;;;;;
4480;40131840;0.00;;;;;;;;;
4481;40149760;0.00;;;;;;;;;
4482;40167684;0.00;;;;;;;;;
4483;40185612;0.00;;;;;;;;;
4484;40203544;0.00;;;;;;;;;
4485;40221480;0.00;;;;;;;;;
4486;40239420;0.00;;;;;;;;;
4487;40257364;0.00;;;;;;;;;
4488;40275312;0.00;;;;;;;;;
4489;40293264;0.00;;;;;;;;;
4490;40311220;0.00;;;;;;;;;
4491;40329180;0.00;;;;;;;;;
4492;40347144;0.00;;;;;;;;;
4493;40365112;0.00;;;;;;;;;
4494;40383084;0.00;;;;;;;;;
4495;40401060;0.00;;;;;;;;;
4496;40419040;0.00;;;;;;;;;
4497;40437024;0.00;;;;;;;;;
4498;40455012;0.00;;;;;;;;;
4499;40473004;0.00;;;;;;;;;
4500;40491000;0.00;;;;;;;;;
4501;40509000;0.00;;;;;;;;;
4502;40527004;0.00;;;;;;;;;
4503;40545012;0.00;;;;;;;;;
4504;40563024;0.00;;;;;;;;;
4505;40581040;0.00;;;;;;;;;
4506;40599060;0.00;;;;;;;;;
4507;40617084;0.00;;;;;;;;;
4508;40635112;0.00;;;;;;;;;
4509;40653144;0.00;;;;;;;;;
4510;40671180;0.00;;;;;;;;;
4511;40689220;0.00;;;;;;;;;
4512;40707264;0.00;;;;;;;;;
4513;40725312;0.00;;;;;;;;;
4514;40743364;0.00;;;;;;;;;
4515;40761420;0.00;;;;;;;;;
4516;40779480;0.00;;;;;;;;;
4517;40797544;0.00;;;;;;;;;
4518;40815612;0.00;;;;;;;;;
4519;40833684;0.00;;;;;;;;;
4520;40851760;0.00;;;;;;;;;
4521;40869840;0.00;;;;;;;;;
4522;40887924;0.00;;;;;;;;;
4523;40906012;0.00;;;;;;;;;
4524;40924104;0.00;;;;;;;;;
4525;40942200;0.00;;;;;;;;;
4526;40960300;0.00;;;;;;;;;
4527;40978404;0.00;;;;;;;;;
4528;40996512;0.00;;;;;;;;;
4529;41014624;0.00;;;;;;;;;
4530;41032740;1.00;;;;;;;;;
4531;41050860;0.00;;;;;;;;;
4532;41068984;0.00;;;;;;;;;
4533;41087112;1.00;;;;;;;;;
4534;41105244;0.00;;;;;;;;;
4535;41123380;0.00;;;;;;;;;
4536;41141520;1.00;;;;;;;;;
4537;41159664;0.00;;;;;;;;;
4538;41177812;0.00;;;;;;;;;
4539;41195964;0.00;;;;;;;;;
4540;41214120;0.00;;;;;;;;;
4541;41232280;0.00;;;;;;;;;
4542;41250444;0.00;;;;;;;;;
4543;41268612;0.00;;;;;;;;;
4544;41286784;0.00;;;;;;;;;
4545;41304960;0.00;;;;;;;;;
4546;41323140;0.00;;;;;;;;;
4547;41341324;0.00;;;;;;;;;
4548;41359512;0.00;;;;;;;;;
4549;41377704;0.00;;;;;;;;;
4550;41395900;0.00;;;;;;;;;
4551;41414100;0.00;;;;;;;;;
4552;41432304;0.00;;;;;;;;;
4553;41450512;0.00;;;;;;;;;
4554;41468724;0.00;;;;;;;;;
4555;41486940;0.00;;;;;;;;;
4556;41505160;0.00;;;;;;;;;
4557;41523384;0.00;;;;;;;;;
4558;41541612;0.00;;;;;;;;;
4559;41559844;0.00;;;;;;;;;
4560;41578080;0.00;;;;;;;;;
4561;41596320;0.00;;;;;;;;;
4562;41614564;1.00;;;;;;;;;
4563;41632812;0.00;;;;;;;;;
4564;41651064;0.00;;;;;;;;;
4565;41669320;1.00;;;;;;;;;
4566;41687580;0.00;;;;;;;;;
4567;41705844;0.00;;;;;;;;;
4568;41724112;1.00;;;;;;;;;
4569;41742384;0.00;;;;;;;;;
4570;41760660;0.00;;;;;;;;;
4571;41778940;0.00;;;;;;;;;
4572;41797224;0.00;;;;;;;;;
4573;41815512;0.00;;;;;;;;;
4574;41833804;0.00;;;;;;;;;
4575;41852100;0.00;;;;;;;;;
4576;41870400;0.00;;;;;;;;;
4577;41888704;0.00;;;;;;;;;
4578;41907012;0.00;;;;;;;;;
4579;41925324;0.00;;;;;;;;;
4580;41943640;0.00;;;;;;;;;
4581;41961960;0.00;;;;;;;;;
4582;41980284;1.00;;;;;;;;;
4583;41998612;0.00;;;;;;;;;
4584;42016944;0.00;;;;;;;;;
4585;42035280;0.00;;;;;;;;;
4586;42053620;0.00;;;;;;;;;
4587;42071964;0.00;;;;;;;;;
4588;42090312;0.00;;;;;;;;;
4589;42108664;0.00;;;;;;;;;
4590;42127020;0.00;;;;;;;;;
4591;42145380;0.00;;;;;;;;;
4592;42163744;0.00;;;;;;;;;
4593;42182112;0.00;;;;;;;;;
4594;42200484;0.00;;;;;;;;;
4595;42218860;0.00;;;;;;;;;
4596;42237240;0.00;;;;;;;;;
4597;42255624;0.00;;;;;;;;;
4598;42274012;0.00;;;;;;;;;
4599;42292404;0.00;;;;;;;;;
4600;42310800;0.00;;;;;;;;;
4601;42329200;0.00;;;;;;;;;
4602;42347604;0.00;;;;;;;;;
4603;42366012;0.00;;;;;;;;;
4604;42384424;0.00;;;;;;;;;
4605;42402840;0.00;;;;;;;;;
4606;42421260;0.00;;;;;;;;;
4607;42439684;0.00;;;;;;;;;
4608;42458112;0.00;;;;;;;;;
4609;42476544;0.00;;;;;;;;;
4610;42494980;0.00;;;;;;;;;
4611;42513420;0.00;;;;;;;;;
4612;42531864;0.00;;;;;;;;;
4613;42550312;0.00;;;;;;;;;
4614;42568764;0.00;;;;;;;;;
4615;42587220;0.00;;;;;;;;;
4616;42605680;1.00;;;;;;;;;
4617;42624144;0.00;;;;;;;;;
4618;42642612;0.00;;;;;;;;;
4619;42661084;1.00;;;;;;;;;
4620;42679560;0.00;;;;;;;;;
4621;42698040;0.00;;;;;;;;;
4622;42716524;1.00;;;;;;;;;
4623;42735012;0.00;;;;;;;;;
4624;42753504;0.00;;;;;;;;;
4625;42772000;0.00;;;;;;;;;
4626;42790500;0.00;;;;;;;;;
4627;42809004;0.00;;;;;;;;;
4628;42827512;0.00;;;;;;;;;
4629;42846024;0.00;;;;;;;;;
4630;42864540;0.00;;;;;;;;;
4631;42883060;0.00;;;;;;;;;
4632;42901584;0.00;;;;;;;;;
4633;42920112;1.00;;;;;;;;;
4634;42938644;0.00;;;;;;;;;
4635;42957180;0.00;;;;;;;;;
4636;42975720;0.00;;;;;;;;;
4637;42994264;0.00;;;;;;;;;
4638;43012812;0.00;;;;;;;;;
4639;43031364;0.00;;;;;;;;;
4640;43049920;0.00;;;;;;;;;
4641;43068480;0.00;;;;;;;;;
4642;43087044;0.00;;;;;;;;;
4643;43105612;0.00;;;;;;;;;
4644;43124184;1.00;;;;;;;;;
4645;43142760;0.00;;;;;;;;;
4646;43161340;0.00;;;;;;;;;
4647;43179924;0.00;;;;;;;;;
4648;43198512;0.00;;;;;;;;;
4649;43217104;0.00;;;;;;;;;
4650;43235700;0.00;;;;;;;;;
4651;43254300;0.00;;;;;;;;;
4652;43272904;1.00;;;;;;;;;
4653;43291512;0.00;;;;;;;;;
4654;43310124;0.00;;;;;;;;;
4655;43328740;0.00;;;;;;;;;
4656;43347360;0.00;;;;;;;;;
4657;43365984;0.00;;;;;;;;;
4658;43384612;0.00;;;;;;;;;
4659;43403244;0.00;;;;;;;;;
4660;43421880;0.00;;;;;;;;;
4661;43440520;0.00;;;;;;;;;
4662;43459164;0.00;;;;;;;;;
4663;43477812;1.00;;;;;;;;;
4664;43496464;0.00;;;;;;;;;
4665;43515120;0.00;;;;;;;;;
4666;43533780;0.00;;;;;;;;;
4667;43552444;0.00;;;;;;;;;
4668;43571112;0.00;;;;;;;;;
4669;43589784;0.00;;;;;;;;;
4670;43608460;0.00;;;;;;;;;
4671;43627140;0.00;;;;;;;;;
4672;43645824;0.00;;;;;;;;;
4673;43664512;0.00;;;;;;;;;
4674;43683204;1.00;;;;;;;;;
4675;43701900;0.00;;;;;;;;;
4676;43720600;0.00;;;;;;;;;
4677;43739304;0.00;;;;;;;;;
4678;43758012;0.00;;;;;;;;;
4679;43776724;0.00;;;;;;;;;
4680;43795440;0.00;;;;;;;;;
4681;43814160;0.00;;;;;;;;;
4682;43832884;0.00;;;;;;;;;
4683;43851612;0.00;;;;;;;;;
4684;43870344;0.00;;;;;;;;;
4685;43889080;1.00;;;;;;;;;
4686;43907820;0.00;;;;;;;;;
4687;43926564;0.00;;;;;;;;;
4688;43945312;0.00;;;;;;;;;
4689;43964064;0.00;;;;;;;;;
4690;43982820;0.00;;;;;;;;;
4691;44001580;0.00;;;;;;;;;
4692;44020344;0.00;;;;;;;;;
4693;44039112;0.00;;;;;;;;;
4694;44057884;0.00;;;;;;;;;
4695;44076660;0.00;;;;;;;;;
4696;44095440;1.00;;;;;;;;;
4697;44114224;0.00;;;;;;;;;
4698;44133012;0.00;;;;;;;;;
4699;44151804;0.00;;;;;;;;;
4700;44170600;0.00;;;;;;;;;
4701;44189400;0.00;;;;;;;;;
4702;44208204;0.00;;;;;;;;;
4703;44227012;0.00;;;;;;;;;
4704;44245824;0.00;;;;;;;;;
4705;44264640;0.00;;;;;;;;;
4706;44283460;0.00;;;;;;;;;
4707;44302284;0.00;;;;;;;;;
4708;44321112;0.00;;;;;;;;;
4709;44339944;0.00;;;;;;;;;
4710;44358780;0.00;;;;;;;;;
4711;44377620;0.00;;;;;;;;;
4712;44396464;1.00;;;;;;;;;
4713;44415312;0.00;;;;;;;;;
4714;44434164;0.00;;;;;;;;;
4715;44453020;0.00;;;;;;;;;
4716;44471880;0.00;;;;;;;;;
4717;44490744;0.00;;;;;;;;;
4718;44509612;0.00;;;;;;;;;
4719;44528484;0.00;;;;;;;;;
4720;44547360;1.00;;;;;;;;;
4721;44566240;0.00;;;;;;;;;
4722;44585124;0.00;;;;;;;;;
4723;44604012;0.00;;;;;;;;;
4724;44622904;0.00;;;;;;;;;
4725;44641800;0.00;;;;;;;;;
4726;44660700;0.00;;;;;;;;;
4727;44679604;0.00;;;;;;;;;
4728;44698512;0.00;;;;;;;;;
4729;44717424;0.00;;;;;;;;;
4730;44736340;0.00;;;;;;;;;
4731;44755260;1.00;;;;;;;;;
4732;44774184;0.00;;;;;;;;;
4733;44793112;0.00;;;;;;;;;
4734;44812044;0.00;;;;;;;;;
4735;44830980;0.00;;;;;;;;;
4736;44849920;0.00;;;;;;;;;
4737;44868864;0.00;;;;;;;;;
4738;44887812;0.00;;;;;;;;;
4739;44906764;1.00;;;;;;;;;
4740;44925720;0.00;;;;;;;;;
4741;44944680;0.00;;;;;;;;;
4742;44963644;0.00;;;;;;;;;
4743;44982612;0.00;;;;;;;;;
4744;45001584;0.00;;;;;;;;;
4745;45020560;0.00;;;;;;;;;
4746;45039540;0.00;;;;;;;;;
4747;45058524;1.00;;;;;;;;;
4748;45077512;0.00;;;;;;;;;
4749;45096504;0.00;;;;;;;;;
4750;45115500;0.00;;;;;;;;;
4751;45134500;0.00;;;;;;;;;
4752;45153504;0.00;;;;;;;;;
4753;45172512;0.00;;;;;;;;;
4754;45191524;0.00;;;;;;;;;
4755;45210540;1.00;;;;;;;;;
4756;45229560;0.00;;;;;;;;;
4757;45248584;0.00;;;;;;;;;
4758;45267612;0.00;;;;;;;;;
4759;45286644;0.00;;;;;;;;;
4760;45305680;0.00;;;;;;;;;
4761;45324720;0.00;;;;;;;;;
4762;45343764;0.00;;;;;;;;;
4763;45362812;1.00;;;;;;;;;
4764;45381864;0.00;;;;;;;;;
4765;45400920;0.00;;;;;;;;;
4766;45419980;0.00;;;;;;;;;
4767;45439044;0.00;;;;;;;;;
4768;45458112;0.00;;;;;;;;;
4769;45477184;0.00;;;;;;;;;
4770;45496260;0.00;;;;;;;;;
4771;45515340;1.00;;;;;;;;;
4772;45534424;0.00;;;;;;;;;
4773;45553512;0.00;;;;;;;;;
4774;45572604;0.00;;;;;;;;;
4775;45591700;0.00;;;;;;;;;
4776;45610800;1.00;;;;;;;;;
4777;45629904;0.00;;;;;;;;;
4778;45649012;0.00;;;;;;;;;
4779;45668124;0.00;;;;;;;;;
4780;45687240;0.00;;;;;;;;;
4781;45706360;0.00;;;;;;;;;
4782;45725484;0.00;;;;;;;;;
4783;45744612;0.00;;;;;;;;;
4784;45763744;1.00;;;;;;;;;
4785;45782880;0.00;;;;;;;;;
4786;45802020;0.00;;;;;;;;;
4787;45821164;0.00;;;;;;;;;
4788;45840312;0.00;;;;;;;;;
4789;45859464;0.00;;;;;;;;;
4790;45878620;0.00;;;;;;;;;
4791;45897780;0.00;;;;;;;;;
4792;45916944;0.00;;;;;;;;;
4793;45936112;0.00;;;;;;;;;
4794;45955284;0.00;;;;;;;;;
4795;45974460;0.00;;;;;;;;;
4796;45993640;0.00;;;;;;;;;
4797;46012824;1.00;;;;;;;;;
4798;46032012;0.00;;;;;;;;;
4799;46051204;0.00;;;;;;;;;
4800;46070400;0.00;;;;;;;;;
4801;46089600;0.00;;;;;;;;;
4802;46108804;1.00;;;;;;;;;
4803;46128012;0.00;;;;;;;;;
4804;46147224;0.00;;;;;;;;;
4805;46166440;0.00;;;;;;;;;
4806;46185660;0.00;;;;;;;;;
4807;46204884;0.00;;;;;;;;;
4808;46224112;0.00;;;;;;;;;
4809;46243344;0.00;;;;;;;;;
4810;46262580;0.00;;;;;;;;;
4811;46281820;0.00;;;;;;;;;
4812;46301064;0.00;;;;;;;;;
4813;46320312;0.00;;;;;;;;;
4814;46339564;0.00;;;;;;;;;
4815;46358820;0.00;;;;;;;;;
4816;46378080;0.00;;;;;;;;;
4817;46397344;0.00;;;;;;;;;
4818;46416612;0.00;;;;;;;;;
4819;46435884;0.00;;;;;;;;;
4820;46455160;1.00;;;;;;;;;
4821;46474440;0.00;;;;;;;;;
4822;46493724;0.00;;;;;;;;;
4823;46513012;0.00;;;;;;;;;
4824;46532304;0.00;;;;;;;;;
4825;46551600;0.00;;;;;;;;;
4826;46570900;0.00;;;;;;;;;
4827;46590204;0.00;;;;;;;;;
4828;46609512;0.00;;;;;;;;;
4829;46628824;0.00;;;;;;;;;
4830;46648140;0.00;;;;;;;;;
4831;46667460;0.00;;;;;;;;;
4832;46686784;0.00;;;;;;;;;
4833;46706112;1.00;;;;;;;;;
4834;46725444;0.00;;;;;;;;;
4835;46744780;0.00;;;;;;;;;
4836;46764120;0.00;;;;;;;;;
4837;46783464;0.00;;;;;;;;;
4838;46802812;1.00;;;;;;;;;
4839;46822164;0.00;;;;;;;;;
4840;46841520;0.00;;;;;;;;;
4841;46860880;0.00;;;;;;;;;
4842;46880244;0.00;;;;;;;;;
4843;46899612;0.00;;;;;;;;;
4844;46918984;0.00;;;;;;;;;
4845;46938360;0.00;;;;;;;;;
4846;46957740;0.00;;;;;;;;;
4847;46977124;0.00;;;;;;;;;
4848;46996512;0.00;;;;;;;;;
4849;47015904;0.00;;;;;;;;;
4850;47035300;0.00;;;;;;;;;
4851;47054700;1.00;;;;;;;;;
4852;47074104;0.00;;;;;;;;;
4853;47093512;0.00;;;;;;;;;
4854;47112924;0.00;;;;;;;;;
4855;47132340;0.00;;;;;;;;;
4856;47151760;1.00;;;;;;;;;
4857;47171184;0.00;;;;;;;;;
4858;47190612;0.00;;;;;;;;;
4859;47210044;0.00;;;;;;;;;
4860;47229480;0.00;;;;;;;;;
4861;47248920;1.00;;;;;;;;;
4862;47268364;0.00;;;;;;;;;
4863;47287812;0.00;;;;;;;;;
4864;47307264;0.00;;;;;;;;;
4865;47326720;0.00;;;;;;;;;
4866;47346180;1.00;;;;;;;;;
4867;47365644;0.00;;;;;;;;;
4868;47385112;0.00;;;;;;;;;
4869;47404584;0.00;;;;;;;;;
4870;47424060;0.00;;;;;;;;;
4871;47443540;0.00;;;;;;;;;
4872;47463024;0.00;;;;;;;;;
4873;47482512;0.00;;;;;;;;;
4874;47502004;0.00;;;;;;;;;
4875;47521500;0.00;;;;;;;;;
4876;47541000;0.00;;;;;;;;;
4877;47560504;0.00;;;;;;;;;
4878;47580012;0.00;;;;;;;;;
4879;47599524;0.00;;;;;;;;;
4880;47619040;0.00;;;;;;;;;
4881;47638560;0.00;;;;;;;;;
4882;47658084;0.00;;;;;;;;;
4883;47677612;0.00;;;;;;;;;
4884;47697144;0.00;;;;;;;;;
4885;47716680;0.00;;;;;;;;;
4886;47736220;0.00;;;;;;;;;
4887;47755764;0.00;;;;;;;;;
4888;47775312;0.00;;;;;;;;;
4889;47794864;0.00;;;;;;;;;
4890;47814420;0.00;;;;;;;;;
4891;47833980;0.00;;;;;;;;;
4892;47853544;0.00;;;;;;;;;
4893;47873112;0.00;;;;;;;;;
4894;47892684;0.00;;;;;;;;;
4895;47912260;0.00;;;;;;;;;
4896;47931840;0.00;;;;;;;;;
4897;47951424;0.00;;;;;;;;;
4898;47971012;0.00;;;;;;;;;
4899;47990604;0.00;;;;;;;;;
4900;48010200;0.00;;;;;;;;;
4901;48029800;0.00;;;;;;;;;
4902;48049404;0.00;;;;;;;;;
4903;48069012;0.00;;;;;;;;;
4904;48088624;0.00;;;;;;;;;
4905;48108240;0.00;;;;;;;;;
4906;48127860;0.00;;;;;;;;;
4907;48147484;0.00;;;;;;;;;
4908;48167112;0.00;;;;;;;;;
4909;48186744;0.00;;;;;;;;;
4910;48206380;0.00;;;;;;;;;
4911;48226020;0.00;;;;;;;;;
4912;48245664;0.00;;;;;;;;;
4913;48265312;0.00;;;;;;;;;
4914;48284964;0.00;;;;;;;;;
4915;48304620;0.00;;;;;;;;;
4916;48324280;0.00;;;;;;;;;
4917;48343944;0.00;;;;;;;;;
4918;48363612;0.00;;;;;;;;;
4919;48383284;0.00;;;;;;;;;
4920;48402960;1.00;;;;;;;;;
4921;48422640;0.00;;;;;;;;;
4922;48442324;0.00;;;;;;;;;
4923;48462012;0.00;;;;;;;;;
4924;48481704;0.00;;;;;;;;;
4925;48501400;1.00;;;;;;;;;
4926;48521100;0.00;;;;;;;;;
4927;48540804;0.00;;;;;;;;;
4928;48560512;0.00;;;;;;;;;
4929;48580224;0.00;;;;;;;;;
4930;48599940;1.00;;;;;;;;;
4931;48619660;0.00;;;;;;;;;
4932;48639384;0.00;;;;;;;;;
4933;48659112;0.00;;;;;;;;;
4934;48678844;0.00;;;;;;;;;
4935;48698580;1.00;;;;;;;;;
4936;48718320;0.00;;;;;;;;;
4937;48738064;0.00;;;;;;;;;
4938;48757812;0.00;;;;;;;;;
4939;48777564;0.00;;;;;;;;;
4940;48797320;0.00;;;;;;;;;
4941;48817080;0.00;;;;;;;;;
4942;48836844;0.00;;;;;;;;;
4943;48856612;0.00;;;;;;;;;
4944;48876384;0.00;;;;;;;;;
4945;48896160;0.00;;;;;;;;;
4946;48915940;0.00;;;;;;;;;
4947;48935724;0.00;;;;;;;;;
4948;48955512;0.00;;;;;;;;;
4949;48975304;0.00;;;;;;;;;
4950;48995100;0.00;;;;;;;;;
4951;49014900;0.00;;;;;;;;;
4952;49034704;0.00;;;;;;;;;
4953;49054512;0.00;;;;;;;;;
4954;49074324;0.00;;;;;;;;;
4955;49094140;0.00;;;;;;;;;
4956;49113960;0.00;;;;;;;;;
4957;49133784;1.00;;;;;;;;;
4958;49153612;0.00;;;;;;;;;
4959;49173444;0.00;;;;;;;;;
4960;49193280;0.00;;;;;;;;;
4961;49213120;0.00;;;;;;;;;
4962;49232964;1.00;;;;;;;;;
4963;49252812;0.00;;;;;;;;;
4964;49272664;0.00;;;;;;;;;
4965;49292520;0.00;;;;;;;;;
4966;49312380;0.00;;;;;;;;;
4967;49332244;1.00;;;;;;;;;
4968;49352112;0.00;;;;;;;;;
4969;49371984;0.00;;;;;;;;;
4970;49391860;0.00;;;;;;;;;
4971;49411740;0.00;;;;;;;;;
4972;49431624;0.00;;;;;;;;;
4973;49451512;0.00;;;;;;;;;
4974;49471404;0.00;;;;;;;;;
4975;49491300;0.00;;;;;;;;;
4976;49511200;0.00;;;;;;;;;
4977;49531104;0.00;;;;;;;;;
4978;49551012;0.00;;;;;;;;;
4979;49570924;1.00;;;;;;;;;
4980;49590840;0.00;;;;;;;;;
4981;49610760;0.00;;;;;;;;;
4982;49630684;0.00;;;;;;;;;
4983;49650612;0.00;;;;;;;;;
4984;49670544;1.00;;;;;;;;;
4985;49690480;0.00;;;;;;;;;
4986;49710420;0.00;;;;;;;;;
4987;49730364;0.00;;;;;;;;;
4988;49750312;0.00;;;;;;;;;
4989;49770264;0.00;;;;;;;;;
4990;49790220;0.00;;;;;;;;;
4991;49810180;0.00;;;;;;;;;
4992;49830144;0.00;;;;;;;;;
